id,name,country,country_codes,iso,severity,population,latitude,longitude,description,french_name,spanish_name
873,Kiowa,United States of America,USA,kio,Severely endangered,400,35.1016,-98.6197,"In southwestern Oklahoma,  in Caddo, Kiowa, and Comanche counties, tribal headquarters in Carnegie, Oklahoma.",kiowa,quiova
2307,Koroni,Indonesia,IDN,xkq,Definitely endangered,400,-2.6412,121.9894,Sulawesi,koroni,koroni
1200,Lamongse,India,IND,nik,Critically endangered,400,7.3134,93.6968,"on the islands of Little Nicobar (Pangang, Onge, Tokuo-no Long), Pulo Milo (Piheun) and Kondul (Lamongse)",lamongse,lamongshé
1392,Ndunda,Nigeria,NGA,nuh,Severely endangered,400,6.9482,10.9698,,ndunda,ndunda
859,Northern Paiute (Nevada),United States of America,USA,pao,Definitely endangered,400,41.9979,-117.7193,"Speakers of Northern Paiute are found in communities in Oregon, Nevada, California and Idaho",paiute du nord  (Nevada),payuté septentrional (Nevada)
549,Pupeo,China,CHN,laq,Definitely endangered,400,23.1666,105.1000,,pupeo,pupeo
705,Rapa,French Polynesia (France),PYF,ray,Severely endangered,400,-27.8973,-143.5034,Rapa Island and Tahiti,rapa,rapano
2419,Red Gelao (China),China,CHN,gir,Critically endangered,400,26.2553,105.8571,,gelao rouge (Chine),gelao rojo (China)
2701,Sengseng,Papua New Guinea,PNG,ssz,Vulnerable,400,-6.0681,150.2792,"Southwest interior, in the Amgen River area, West New Britain",sengseng,sengseng
1914,Sirionó,Bolivia (Plurinational State of),BOL,srq,Severely endangered,400,-14.5570,-63.7316,,sirionó,sirionó
2320,Talondo,Indonesia,IDN,tln,Definitely endangered,400,-2.3723,119.3774,Sulawesi,talondo,talondo'
751,"Yaminahua (Bolivia, Peru)","Bolivia (Plurinational State of), Peru","BOL, PER",yaa,Severely endangered,400,-10.7469,-71.7297,"Dpto. de  Ucayali, prov. de  Atalaya, cuenca del río Purús. También en Bolivia (Pando) y Brasil (Acre).","yaminawa (État plurinational de Bolivie, Pérou)","Yaminahua (Bolivia, Perú)"
969,Mixtec of Zapotitlán,Mexico,MEX,,Severely endangered,396,18.3333,-97.4666,"Municipality of Zapotitlán, state of Puebla",mixtèque de Zapotitlán,Mixteco de Zapotitlán
1977,Sanema (Venezuela),Venezuela (Bolivarian Republic of),VEN,xsu,Vulnerable,393,4.4669,-64.1931,State of Bolívar: rivers Caura and Paragua,sanema (République bolivarienne du Venezuela),sanemá (Venezuela)
1409,Ts'ixa,Botswana,BWA,,Definitely endangered,390,-18.9894,23.6920,"Main settlement is Mababe (pointer) with about 300 spekers, some 80 live in a settlement east of Maun.",ts'ixa,ts'ixa
1843,Pirahã,Brazil,BRA,myp,Vulnerable,389,-6.9264,-61.1279,,pirahã,mura-piraha
968,Mixtec of San Pedro Tidaá,Mexico,MEX,,Severely endangered,384,17.3500,-97.3833,"Municipality of San Pedro Tidaá, state of Oaxaca",mixtèque de San Pedro Tidaá,mixteco de San Pedro Tidaá
2423,Yerong,China,CHN,yrn,Severely endangered,380,23.0732,106.0789,,yerong,yerón
2290,Che Wong,Malaysia,MYS,cwg,Definitely endangered,200,3.6271,102.1907,,che wong,chuba
1882,A'ingae / Cofan (Colombia),Colombia,COL,con,Severely endangered,379,0.4525,-76.9191,"Colombia-Ecuador border area. In Colombia, Department of Putumayo, in Orito, Valle del Guamuez and San Miguel.",cofán (Colombie),cofán (Colombia)
258,Halkomelem,"Canada, United States of America","CAN, USA",hur,Severely endangered,375,48.7715,-123.6678,Spread over 52 communities in Canada,halkomelem,halkomelén
1237,Yudja,Brazil,BRA,jur,Vulnerable,362,-10.9560,-53.3235,"The group lives in the indigenous lands Paquiçamba, Parque Indígena do Xingu, Lower and Middle Xingu region, Mato Grosso and Pará State - Brazil.",yudja,yudja
1238,Kisêdjê,Brazil,BRA,suy,Vulnerable,351,-11.5795,-53.0310,"The group lives in the indigenous lands Parque Indígena do Xingu and Wawi, on the Suyá-Missu River, in the villages of Ngôsokô, Roptôtxi and Beira Rio - Mato Grosso state - Brazil.",kisêdjê,kisêdjê
2488,Auye,Indonesia,IDN,auu,Vulnerable,350,-3.5627,135.9915,Irian Jaya,auye,auye
2519,Awyi,Indonesia,IDN,auw,Vulnerable,350,-2.9430,140.6359,Irian Jaya,awyi,aviú
2640,Bierebo,Vanuatu,VUT,bnk,Vulnerable,350,-16.6539,168.1539,Epi Island,bierebo,bierebo
2533,Fayu,Indonesia,IDN,fau,Vulnerable,350,-3.1000,136.8000,Irian Jaya,fayu,fayu
2643,Labo,Vanuatu,VUT,mwi,Vulnerable,350,-16.4492,167.4481,South-west Malekula,labo,labo
1512,Mra,"China, India","CHN, IND",,Critically endangered,350,28.3914,93.3837,"Arunachal Pradesh, few villages around Limekin in the upper Subansiri river valley",mra,mra
1868,Myky,Brazil,BRA,irn,Vulnerable,350,-12.5331,-59.5019,dialect of the same language as Irantxe,myky,myky
1191,Na,"China, India","CHN, IND",,Critically endangered,350,28.4638,93.3041,"Arunachal Pradesh, few villages near Takshing on the upper Subansiri River, close to the border with Tibet/China",na,na
1839,Nadëb,Brazil,BRA,mbj,Definitely endangered,350,-1.9771,-67.0166,,nadëb,macú nadeb
2318,Taje,Indonesia,IDN,pee,Critically endangered,350,-0.7470,120.0860,Sulawesi,taje,taje
1849,Tenharim,Brazil,BRA,pah,Severely endangered,350,-8.4071,-61.1499,,tenharím,tenharim
303,Mako,Venezuela (Bolivarian Republic of),VEN,wpc,Critically endangered,345,4.2149,-65.7421,,mako,mako
430,Barām,Nepal,NPL,brd,Critically endangered,342,28.0410,84.6290,Enclave in Gorkhā district in central Nepal,barām,baraamu / baramú
1239,Ikpeng,Brazil,BRA,txi,Vulnerable,342,-11.7376,-53.6160,"The group lives in indigenous Park of the Xingu, left bank of the Upper Xingu in the Uaví River mouth area, to the north of the Kayabí settlements - Mato Grosso - Brazil",ikpeng,Ikpeng
357,Gardiol,Italy,ITA,,Severely endangered,340,39.4658,15.9933,Guardia Piedmontese in Calabria; an outlying dialect of Alpine Provençal,gardiol,gardiol
1760,Araweté,Brazil,BRA,awt,Vulnerable,339,-5.1347,-52.3388,,araweté,araweté
926,Northern Pame,Mexico,MEX,pmq,Definitely endangered,337,21.9955,-99.6458,"Aquismón, Cárdenas, Ciudad del Maíz (state of San Luis Potosí)",pamé septentrional,pame del norte
2388,Thompson,Canada,CAN,thp,Severely endangered,335,50.1909,-120.8431,Spread over 32 communities in Canada,thompson,nikutamú
2611,Serili,Indonesia,IDN,sve,Vulnerable,328,-8.1136,129.9023,"Northeast Marsela Island, Babar Islands, South Maluku",serili,serili
2676,Kaningara,Papua New Guinea,PNG,knr,Vulnerable,327,-4.5784,143.3612,"West of Amboin, near the Kvanmas Lake, East Sepik Province",kaningara,kaningra
914,Misantla Totonac,Mexico,MEX,tlc,Critically endangered,325,19.8650,-96.7755,"Chiconquiaco, Jilotepec, Landero y Coss, Misantla, Yecuatla",totonaque de Misantla,totonaco de Misantla
2492,Nemi,New Caledonia (France),NCL,nem,Definitely endangered,325,-20.6494,164.6878,Hienghène,nemi,nemi
1621,Nambiquara do Norte,Brazil,BRA,"lkd, ltn, xtw, wmd",Vulnerable,323,-11.8028,-59.8095,,nambikwara du nord,nambikuára septentrional
1810,Matís,Brazil,BRA,mpq,Vulnerable,322,-6.1405,-70.6640,,matis,matis
1240,Wauja,Brazil,BRA,wau,Vulnerable,321,-12.2554,-53.5899,"The group lives in the Xingu Indigenous Park, Mato Grosso state - Brazil",wauja,wauja
2330,Benggoi,Indonesia,IDN,bgy,Definitely endangered,320,-3.0748,130.0918,Maluku,benggoi,benggoi
614,Karitiana,Brazil,BRA,ktn,Vulnerable,320,-9.7307,-64.0942,"The group lives in indigenous lands Karitiana and Karipuna, north-western Rondônia - Brazil.  All speak the language-- Moore visited the reserve twice.",karitiána,caritiana
761,Apalai,Brazil,BRA,apy,Vulnerable,317,1.2084,-55.1074,,apalai,aparaí
141,Kwak'wala,"Canada, United States of America","CAN, USA",kwk,Critically endangered,315,50.7338,-127.4982,Spread over 13 communities in Canada,kwak'wala,kwakwala
910,Southern Zoque,Mexico,MEX,,Definitely endangered,312,16.7138,-93.1194,"Municipalities of Ocozocuautla, Tuxtla Gutiérrez, state of Chiapas",zoque méridional,zoqué meridional
446,Tilung,Nepal,NPL,tij,Definitely endangered,310,27.1501,86.5077,"Khoṭāṅ district, around Halẽsī Dāṁḍā",tilung,halesidanda
1682,Opuuo,Ethiopia,ETH,lgn,Critically endangered,307,8.3202,33.8873,,opuo,opúo
642,Panará,Brazil,BRA,kre,Vulnerable,306,-9.4490,-54.5965,"The group lives in the indigenous lands Panará, Parque Indígena do Xingu, on the Iriri River, south-western Pará State - Brazil.",panará,panará
1690,Aka,India,IND,soh,Critically endangered,300,11.0112,34.2333,,aka,aka
1417,Bakole,Cameroon,CMR,kme,Critically endangered,300,4.5764,8.8439,,bakole,bakole
2088,Bathari,Oman,OMN,bhm,Critically endangered,300,17.8846,55.5853,"Bay of Kuria Muriya, on the south-western coast of Oman in the Jezir area, in Shuwaimiyya , between Hasik and Ras Sharbitat. They are  fishermen.",bathari,batarí
592,Brokkat,Bhutan,BTN,bro,Definitely endangered,300,27.5618,90.6152,"Bumthang district, Dur village",brokkat,brokkat
2669,Duwet,Papua New Guinea,PNG,gve,Vulnerable,300,-6.4763,146.8377,"Inland form the Huon Gulf, north of Lae, Morobe Province",duwet,guwot
2168,Faire Atta,Philippines,PHL,azt,Severely endangered,300,18.0270,120.4929,,atta faire,atta meridional
2418,Green Gelao (China),China,CHN,giq,Critically endangered,300,27.7022,106.0952,,gelao vert (Chine),gelao (China)
524,Green Gelao (Viet Nam),Viet Nam,VNM,giq,Critically endangered,300,23.1333,105.2500,,gelao vert (Viet Nam),gelao (Vietnam)
1884,Guatuso,Costa Rica,CRI,gut,Severely endangered,300,10.6723,-84.8256,"Guatuso county, northeastern plains of Costa Rica",guatuso,guatuso
187,Gupapuyngu,Australia,AUS,guf,Vulnerable,300,-12.6624,136.5490,,gupapuyngu,gupapuyngu
2356,Nisga'a,Canada,CAN,ncg,Severely endangered,265,55.2035,-129.0700,Spread over 5 communities in Canada,nisga’a,nasguixián niska
29,Defaka,Nigeria,NGA,afn,Critically endangered,200,4.5380,7.5311,,defaka,defaka
364,Istro-Romanian,Croatia,HRV,ruo,Severely endangered,300,45.3907,14.4360,"the village of Žejane to the north of Učka mountain and a few villages, notably Sušnjevica, to the south of it in Kršan municipality, in the northeast of the Istrian peninsula",istro-roumain,istro-rumano
787,Jicarilla Apache,United States of America,USA,apj,Severely endangered,300,36.9336,-106.9984,,apache jicarilla,apache jicarilla
2674,Kandas,Papua New Guinea,PNG,kqw,Vulnerable,300,-4.4121,152.7868,"Southwest coast, New Ireland Province",kandas,kandas
1421,Kangjia,China,CHN,kxs,Severely endangered,300,36.0757,102.2991,"gCan.tsha (Jianzha), north of Tongren in Tongren County of Huangnan Tibetan Autonomous District, Qinghai",kangjia,kangjia
1618,Kaxarari,Brazil,BRA,ktx,Critically endangered,300,-9.5682,-66.1596,The group lives in the indigenous lands Kaxararí on the border between the federal states of Rondônia and Amazonas - Brazil.,kaxarari,kaxararí
2546,Kwansu,Indonesia,IDN,kja,Vulnerable,300,-2.5383,140.2061,Irian Jaya,Kwansu,kuansu
2548,Legenyem,Indonesia,IDN,lcc,Vulnerable,300,-0.3186,130.7345,Irian Jaya,legenyem,legenyem
1775,Mandaic,"Iran (Islamic Republic of), Iraq","IRN, IRQ",mid,Critically endangered,300,31.3348,48.7023,"In Ahvaz, and until recently also in Khorramshahr, in the province of Khuzistan in Iran.  Presumed extinct in Iraq.",mandéen,mandeo
706,Mangareva,French Polynesia (France),PYF,mrv,Severely endangered,300,-23.1226,-134.9780,Mangareva (Gambier Islands),mangareva,mangarevano
14,Mani,"Guinea, Sierra Leone","GIN, SLE",buy,Critically endangered,300,9.1129,-13.2165,,mani,mani
2193,Maniq,Thailand,THA,tnz,Definitely endangered,300,7.3500,99.9333,,maniq,maniq
1397,Mono,Cameroon,CMR,mnr,Critically endangered,300,8.6679,14.1723,,mono,mon-non
1466,Northern Paiute (Oregon),United States of America,USA,pao,Critically endangered,300,43.5883,-119.0595,"Speakers of Northern Paiute are found in communities in Oregon, Nevada, California and Idaho.",paiute du nord (Oregon),payuté septentrional (Oregon)
2256,Phong,Lao People's Democratic Republic,LAO,"hnu, tmk",Definitely endangered,300,18.3333,105.0000,,phong,pong
1632,Shanenawa,Brazil,BRA,ywn,Vulnerable,300,-8.1014,-70.2129,"The group lives in the indigenous villages Morada Nova, Paredão, Nova Vida and Cardoso  - Municipality of Feijó - Acre State - Brazil",shanenawa,shanenawa
2699,Sissano,Papua New Guinea,PNG,sso,Critically endangered,300,-3.0129,142.0491,"Between Vanimo and Aitape, Sandaun (West Sepik) Province",sissano,sissano
412,Skolt Saami,"Finland, Norway, Russian Federation","FIN, NOR, RUS",sms,Severely endangered,300,69.5333,28.6269,"Sevettijärvi region in Inari County in Lapland Province, Finland, mainly by people evacuated from former Finnish territory of Petsamo, now Pechenga County in Murmansk Province, the Russian Federation; earlier also in the western parts of Kola County in western Murmansk Province, from where the speakers were translocated to Lovozero, the centre of Lovozero County; formerly also easternmost Finnmark Province of Norway",saami skolt,saamí de Skolt
2569,Tarpia,Indonesia,IDN,suf,Severely endangered,300,-2.3723,140.0317,Irian Jaya,tarpia,tarpia
2570,Tause,Indonesia,IDN,tad,Vulnerable,300,-2.8744,136.2469,Irian Jaya,tause,tause
2080,Thaayorre,Australia,AUS,thd,Definitely endangered,300,-15.0867,141.7167,,thayore,tayore
278,Tlingit (United States of America),United States of America,USA,tli,Critically endangered,300,58.3340,-133.7475,Tlingit area is the southeast Alaska coast from Yakutat to Ketchikan,tlingit (États-Unis d'Amérique),coluchano (Estados Unidos)
1863,Tol,Honduras,HND,jic,Critically endangered,300,15.2930,-87.1416,Yoro dept; Montaña de la Flor north of the Francisco Morazán dept.,tolupan,tol
417,Tsakonian,Greece,GRC,tsd,Critically endangered,300,37.1712,22.7911,"villages around Leonidio in the south of the area, and the villages of Kastanitsa and Sitena in the north; Propontis Tsakonian was spoken in the villages of Havoutsi and Vatka on the mouth of the Gönen river in northeastern Turkey, but the speakers were settled in Greece following the 1922 population exchanges, and Propontis Tsakonian became extinct in the 1970s",tsakonien,tsakoniano
313,Tuahka,Nicaragua,NIC,,Severely endangered,300,13.8380,-84.4409,"Wasakin, RAAN",tuahka,tuahka
1471,Ute (Utah),United States of America,USA,ute,Severely endangered,300,40.2329,-109.8223,Uintah-Ouray Ute Reservation,ute (Utah),uté (Utah)
1593,Vedda,Sri Lanka,LKA,ved,Definitely endangered,300,7.3460,81.3935,"Eastern Mountains, Badulla and Polonnaruwa districts",vedda,veda
2509,Vera'a,Vanuatu,VUT,vlr,Definitely endangered,300,-13.8720,167.4323,Vanua Lava,vera'a,vatrata
2700,Warapu,Papua New Guinea,PNG,wra,Severely endangered,300,-2.9876,141.9838,"Northwest peninsula of the Sissano lagoon, Between Vanimo and Aitape, Sandaun (West Sepik) Province",warapu,varapú
2325,Waru,Indonesia,IDN,wru,Definitely endangered,300,-3.4393,121.9921,Sulawesi,waru,waru
324,Yawarana,Venezuela (Bolivarian Republic of),VEN,yar,Severely endangered,300,5.3863,-66.0058,"San Juan de Manapiare (Amazonas), Venezuela",yawarana,yabarana
2712,Yimas,Papua New Guinea,PNG,yee,Severely endangered,300,-4.6038,143.6077,"Lower Arafundi River, southeastern part of the East Sepik Province",yimas,yimaso
934,Tilapa Otomí,Mexico,MEX,otl,Severely endangered,292,18.8923,-99.2986,"Tilapa, municipality of Tianguistengo, state of Mexico",otomí de Tilapa,otomí de Tilapa
1842,Paumarí,Brazil,BRA,pad,Severely endangered,290,-5.8947,-64.5996,,paumarí,paumarí
1700,Wayana (Brazil),Brazil,BRA,way,Vulnerable,288,1.3182,-55.2612,,wayana (Brésil),wayana (Brasil)
284,Achagua,Colombia,COL,aca,Severely endangered,283,4.4340,-70.8837,Resguardos La Victoria (Umapo) and Turpial in the municipality of Puerto López (Meta). Location shared with Piapoco speakers.,achagua,achagua
1755,Guajá,Brazil,BRA,gvj,Vulnerable,283,-3.4914,-46.2963,,guajá,guajá
1319,Maniwaki Algonquin,Canada,CAN,alq,Severely endangered,280,46.3392,-76.0485,Spread over 2 communities in Canada,algonquin maniwaki,algonquino de Maniwaki
898,Alabama,United States of America,USA,akz,Definitely endangered,275,30.7158,-94.7028,"The Alabama-Coushatta Indian Reservation near Livingston, Texas. Until recently there were also speakers among the members of the Alabama-Quassarte Tribe, an administrative subdivision of the Muskogee Creek Nation, in Okfuskee County, Oklahoma.",alabama,alabama-koasati
846,Cocopa (Arizona),United States of America,USA,coc,Severely endangered,275,32.6080,-114.6497,"Cocopah reservation near Yuma, Arizona, and in Cucapá communities in Baja California and Sonora, Mexico.",cocopa (Arizona),cocopa (Arizona)
1637,Miltu,Chad,TCD,mlj,Critically endangered,272,10.2149,17.3913,,miltou,miltú
1665,Arara do Pará,Brazil,BRA,aap,Vulnerable,271,-3.7546,-52.9760,,arara du Pará,arára de Pará
946,"Zapotec of the Valleys, central",Mexico,MEX,,Severely endangered,257,16.8500,-96.6666,"Locality of Santo Tomás Jalieza, Oaxaca","zapotèque des vallées, centre",zapoteco del valle central
2662,Bosilewa,Papua New Guinea,PNG,bwf,Vulnerable,250,-9.4490,150.6610,"Central north coast of Fergusson Island, Milne Bay Province",bosilewa,bosilewa
2058,Caquinte Campa,Peru,PER,cot,Definitely endangered,250,-11.1460,-73.4765,,caquinte campa,caquinté
263,Gwich'in (Canada),Canada,CAN,gwi,Severely endangered,250,67.4407,-134.8272,Spread over 5 communities in Canada,gwichin (Canada),güichín (Canadá)
2335,Kaibobo,Indonesia,IDN,kzb,Definitely endangered,250,-3.1843,128.1829,Maluku,kaibobo,kaibobo
2672,Kaiep,Papua New Guinea,PNG,kbw,Vulnerable,250,-3.6666,143.8166,"Around Taul, East Sepik Province",kaiep,kaiep
2582,Kaiy,Indonesia,IDN,tcq,Vulnerable,250,-2.9430,138.1777,Irian Jaya,kaiy,kaiy
2421,Laji,China,CHN,lbt,Critically endangered,250,22.5304,105.8850,,laji,lají
2505,Lehali,Vanuatu,VUT,tql,Vulnerable,250,-13.5205,167.2998,Ureparapara Island,lehali,lehali
138,Lillooet,Canada,CAN,lil,Severely endangered,250,50.3326,-122.6789,Spread over 18 communities in Canada,lillooet,liluet
2506,Löyöp,Vanuatu,VUT,urr,Vulnerable,250,-13.5311,167.3368,Ureparapara Island,löyöp,löyöp
228,Nyangumarta,Australia,AUS,nna,Vulnerable,250,-20.0160,120.4101,,nyangumarta,ñangumarta
2227,Pear,Cambodia,KHM,pcb,Severely endangered,250,12.4666,102.6500,,pear,pear
552,Ruc,"Lao People's Democratic Republic, Viet Nam","LAO, VNM",scb,Definitely endangered,250,17.6833,105.7833,,ruc,ruc
2564,Sause,Indonesia,IDN,sao,Severely endangered,250,-3.1706,139.7515,Irian Jaya,sause,sause
